gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.0139040417609664,0.014249975925753,49.2601992012192,84.2681430911326,0.0012248930973486,0.00320170914307743,-8.58276252047257e-09,6.71729373977874e-10
0.0260822957769003,0.0915787939354989,10.1343590359557,18.171120885715,0.00490299190480875,0.000336315880503115,-3.06907480285051e-10,3.44437226661602e-10
0.000120207192254713,0.0752063785327172,29.753005768703,28.5740565682097,0.00371481366522848,0.00247993910262645,1.20693862171119e-08,4.32359060582786e-06
0.0274851159064827,0.0308055720202383,44.9280837003957,81.3916017688639,0.00246443242333379,0.0025776540423725,-6.97446123124203e-09,9.02926030331376e-10
0.00394500668076417,0.0255315118973014,75.1918587307886,71.3558397419607,0.00333517851891422,0.00176711361129882,-3.76754078753225e-09,7.22459910486683e-08
9.80824305298974e-05,0.0133837037142688,79.0391645295734,52.2991526427095,0.00127216671493712,0.00220393068106319,2.61794095402102e-09,3.3322468671245e-06
0.00034234552942674,0.0842219477733794,31.6619703959298,90.7991766367097,0.00480398647781974,0.000977012752248256,7.12075148334878e-10,4.10228537032704e-08
0.00218582083831777,0.0101293393801612,13.1930876373562,46.7676889632923,0.00143290996797065,0.000321231490105122,4.06144955550676e-10,1.08932146004392e-07
0.0372812538877102,0.0153599006359745,95.7069417325502,69.2693568299022,0.00497228712068572,0.00363752227409429,-1.0081841565356e-08,5.61902083814029e-21
0.0392315629102647,0.0210892449488025,57.743578898665,96.2577491235764,0.00424765140929334,0.00269207501225031,-7.42726008918506e-09,3.67109571870858e-19
0.00014852831335955,0.0112250066402395,24.4377773585272,37.1638330706797,0.00300638949958976,0.00148018005004363,3.81692124322731e-09,1.71554707454424e-06
0.0408082855661701,0.0139488003200363,42.6477799185933,75.2370211332432,0.00392525974952498,0.00218657513931628,-5.91647992047308e-09,6.82880177430327e-15
0.0371938254895312,0.0536252630409924,34.9852312187986,77.6712043262638,0.00154182347863906,0.00100557348380329,-2.51989368399891e-09,3.76753754409501e-11
0.00142921297581355,0.0303584506945754,62.2633339108053,26.7067701440364,0.00138930786570023,0.00137507764957099,2.67269032852377e-10,7.95840669001353e-07
0.0125837885191369,0.0217803446969433,67.6779328877575,61.1541897406609,0.000564944271971244,0.00383970494577265,-1.02372781178468e-08,3.95009954369637e-09
0.000133238280784761,0.0172491240847066,20.6998271649363,15.500131175759,0.00323475652530356,0.00422138607495179,4.30940834397735e-09,3.13312722151614e-06
0.000920987746825601,0.0282399033940995,12.8163085868232,71.4953429257053,0.00334681480994694,0.00249222252576241,-4.98967169324404e-09,6.65907718330664e-09
0.0279367949320078,0.0153267823300854,53.275079622147,70.1853311988678,0.00155424548355405,0.00158263726145848,-4.07548009706993e-09,8.27610355736869e-09
0.0119012339647616,0.0210986569674091,23.8692971628437,22.0779773856567,0.00209947779094422,0.00383779893234732,-9.73573519535964e-09,8.90210435449368e-11
0.0377961255995136,0.0183641775341644,93.3940400964542,90.3787042371543,0.00311153062312221,0.0037218723169258,-1.04066597200223e-08,3.0177348966481e-17
0.0046365196190677,0.0676203125350713,47.1006003086108,25.269792371068,0.000624414277635625,0.000514273571067997,-4.9212462296102e-11,1.80596290649247e-06
6.39889582812873e-05,0.0497004186082338,46.3459582039273,58.9698962066934,0.00198616163242301,0.0049511618831224,7.30922793372777e-09,7.99125292535841e-06
0.0176342876999046,0.0215544722551013,23.7855508430884,13.1152564385321,0.00190922871117528,0.000390464487721207,-1.39634840231881e-10,1.35103234418397e-08
0.031692007323195,0.0380392978419879,88.7559737612226,83.310770198908,0.00212908217690511,0.0039339798193417,-1.09577879226841e-08,5.97534986962727e-12
0.00543469866408526,0.0194016293603309,88.9602010072918,63.5592219271121,0.00244784603826798,0.00487161275550141,-1.26785223751494e-08,5.21655353191398e-10
0.00937973127179248,0.0183641427852998,18.3560225474991,46.522033553634,0.000874222096358075,0.00219261263866939,-5.36213259698966e-09,5.9170642572831e-10
0.0084794446317389,0.0181928720643959,39.933317993278,67.9631688784651,0.00193212983838478,0.00169172885427849,-4.0290219182712e-09,1.48213878830935e-10
0.000751019239672798,0.047542283293615,72.4142679732051,42.9708790555933,0.00078131802461566,0.00309922386271051,-3.29266674998371e-09,1.30163358483706e-06
0.00462811002388413,0.0330998899023107,25.3806190824053,99.9973297186804,0.00224723135689548,0.000846809713702683,-1.6445188153709e-09,1.52770489359221e-09
0.000163128584511098,0.011933112489299,41.1330246237385,73.544070523535,0.00100031312856083,0.0010747755993238,8.22217768351919e-10,2.19212935925029e-06
0.00656308861866457,0.0113722200612722,42.8563870347719,27.71214595201,0.00174074465832972,0.00238273364467472,-5.30710120937804e-09,2.25652997161462e-07
6.22972023095828e-05,0.0181438029016027,40.7494295480398,84.6615826616344,0.00142526903572606,0.0017600989833799,2.26076925379268e-09,3.65156786309455e-06
0.000338640548749821,0.0275376844318823,92.3848940992531,37.22396777806,0.00144050861561381,0.00248871123141902,5.29126876428743e-09,5.71362886449706e-06
6.87834850191821e-05,0.0192437238636705,25.4092369495989,57.0715901482774,0.00272238255318719,0.000419240519811336,6.13500167077841e-09,3.30342774969437e-06
9.78059662730545e-05,0.0477274080840624,27.4036069956463,66.2378149650813,0.00372747262387782,0.000321222878059154,8.75618767406237e-09,2.10000290132458e-06
0.0147687415100381,0.0890388511340152,96.9590466138842,10.4276060895877,0.000697410351316914,0.000624532298532686,-2.43819905460581e-11,1.31086062245825e-06
0.00607373547195432,0.0594230705640257,51.4935508901367,79.7833450281601,0.00377867418678453,0.00373247791234784,-9.71994178561077e-09,5.68581971049763e-09
0.000446959779930427,0.0432652291889473,76.1390453898218,29.1156123610889,0.00304459645899379,0.00405422510003862,9.61227333483733e-10,4.60003693922282e-09
0.0354516253324182,0.0566997925857568,17.8115812927106,28.3580697296481,0.00142936276131572,0.00115568656526242,-2.73378851111404e-09,1.28564143405373e-09
6.34319767770581e-05,0.055823441148538,29.3801915094708,81.5321929881805,0.000542430748774319,0.00460477816393451,-5.2572368592092e-09,6.03549992702986e-06
0.00103562632952322,0.0385506010542805,61.3512921014985,34.2910392797732,0.00316538022700473,0.00450850834314175,-7.98409849428388e-09,5.32721067844508e-09
0.000697662493149777,0.0593002242514088,39.1209473515597,84.7712094773524,0.000549986334625311,0.00300163427340226,-5.87325302314548e-09,6.43047308414614e-07
0.00989738282353375,0.0246881335634671,96.1532057284013,99.7535261060696,0.000819744081549347,0.0034684175662603,-9.24665171466731e-09,1.11274258914148e-09
0.012149816191149,0.0402986148787674,63.1354148487131,45.5838542300378,0.00404541268680976,0.00420705041095109,-1.11367706294391e-08,3.8257320745642e-10
0.000181797462870065,0.0176779895894521,20.8127630843646,90.9678391382935,0.00252278874160895,0.00382323219664879,-5.91694197400737e-09,6.70639378596369e-08
0.0014732050255665,0.0195075260968746,34.9046556910566,57.7759052946143,0.000464141487480408,0.00297528368372753,-6.29765765893322e-09,3.93566612404982e-08
0.00108574692105137,0.0104552060610592,23.109858510586,17.4025566020486,0.00340055975047416,0.00211978783983903,-1.55413624943262e-09,3.93622314925581e-08
0.00434419223183655,0.0222489577117937,74.7225776249153,47.669446042986,0.000458545951495042,0.000404586566623788,-2.0712099351323e-11,1.08436353640011e-06
0.00671528573977065,0.0138610379233424,77.9630983349726,11.7013818425602,0.00403091231570371,0.000437727432044763,1.47237561613129e-09,6.39374426762998e-08
0.00918396141175979,0.0257949510859119,86.3133534431784,91.1369164860813,0.00318330887178566,0.00165585592565964,-4.00487871306199e-09,1.80299582828783e-08
0.000336546621640488,0.0142255265429175,24.4788912103491,43.7463037118827,0.0022231518571148,0.00372999510983375,-4.98390654460913e-09,9.01014515174313e-08
0.00547114260642013,0.06745418719355,48.4237256795335,11.0659173377969,0.000887164507151528,0.0016648663206689,-2.12756712993802e-09,1.05500913107431e-06
0.00461598103954738,0.0548528918392906,82.1491517967262,55.1034982006988,0.00317338755529608,0.00189881692416455,-4.02367045564796e-09,1.28356607327669e-07
0.000153746490074653,0.012556549304469,28.5746078291329,49.9045355398966,0.00419312977744513,0.00287815545482976,1.46282766221774e-09,1.98003547648624e-07
0.00011375304974306,0.0661657269620751,69.1243694783593,86.7199428605495,0.000726827775814879,0.00112029668148558,1.86065329001779e-09,8.39073821673639e-06
0.00156337139094305,0.0168698650777269,36.1143007100976,55.0776545558874,0.00380302183778459,0.00302405750341433,-6.41336662795752e-09,3.60383789531584e-07
0.0378618542985568,0.0127920853339929,71.7221964547333,20.097594187805,0.00122964855339581,0.000405411056729355,-5.43720438400462e-10,2.65099222879081e-09
0.000524961174065695,0.0460019201940138,37.7912937239083,81.2261187249546,0.00351700095881629,0.0040436364545375,-8.06634189129575e-09,8.80575632290745e-09
0.00284953015528297,0.0900691590277501,94.8430184734993,94.1344191972365,0.00330275488747768,0.00195459850202287,-4.16305722860568e-09,7.16905329525117e-07
0.000234642038391783,0.0652475876140594,31.5019292475845,87.0298917984229,0.00116005964337223,0.00137700056161587,-9.5675938051875e-11,3.14402019953422e-06
0.00896956088636569,0.042000337804844,72.8901856554642,23.9505947407094,0.00279270556011301,0.00289019027207984,-6.69307700218552e-09,3.32646685257827e-08
0.000291242902616556,0.0212945638995042,22.5927852555547,17.3170522509574,0.00242397646188845,0.00319639077257589,8.32771952556297e-10,2.08148615887133e-06
0.00164755969598627,0.0189394778554756,50.0663702163024,66.5435994559637,0.00314420919778289,0.001651404470008,-2.76535391581625e-09,3.00581812142431e-07
0.00625460909893682,0.0271879748105544,68.144127258017,18.7261068845607,0.00110965474907377,0.0024683252391196,-4.88883172153516e-09,1.59449812815439e-08
0.0235331336863568,0.0224024514305828,17.6605807063779,13.0089451591967,0.00393744024472226,0.00302188989714093,-7.53267340636565e-09,2.99979715713711e-11
0.0377436833414689,0.0754673655677701,56.0812474961168,39.1249042776888,0.00170126878785939,0.00438027319719135,-1.20855660902988e-08,2.4904328454883e-13
0.00219086992787451,0.0101427213264603,32.4259639561087,68.054596581304,0.000564603794221108,0.0010161663513891,-1.52917448608989e-09,7.42358917741483e-08
0.000130269675949146,0.0497106261122356,43.7756155248587,62.5848484468659,0.00313280777799279,0.00252354804063154,5.36728490523199e-09,8.01979451130235e-07
0.000140233579936776,0.0217802623877741,63.0721531327672,70.4959287197603,0.00144061119860198,0.00274742280318376,3.11697862556953e-09,4.38953038292856e-06
0.000296138428019695,0.0201829047249644,99.5664260623732,81.341993829871,0.00361710033595247,0.00420976095901064,-3.07570020292509e-09,8.71216300574803e-11
0.016638791217886,0.0444734375842701,13.4516391354654,44.2174861963042,0.00470534859518247,0.00456590936512098,-1.23821314577623e-08,1.36890644816647e-13
0.000289611992311565,0.0833962028723462,33.9116593990661,17.1363984010668,0.00367853131860384,0.000207069808966491,1.44955410508093e-08,4.00532813606913e-06
0.0138619549322457,0.0781760604467535,37.1972034075269,49.0772665314507,0.00280212584216464,0.00122868680827819,-2.80283536578356e-09,3.07798183179879e-10
0.000268871586953133,0.0993526208009445,28.5528887753707,80.6926460317707,0.00451499185736701,0.00144797611551853,2.29715987459193e-10,1.30422853768816e-07
0.0306733262485437,0.0118272531151553,67.0329819553909,37.439355670793,0.00375837385580686,0.00329819949004317,-8.84072597221639e-09,1.34197808104687e-13
0.000560946318764681,0.0134777880930658,74.402415806307,76.0628676279171,0.00253611991168061,0.00479087836375117,-8.93708193739155e-09,5.06307706062146e-09
0.000194426633144999,0.0958447282306352,58.1952601325144,19.0177459743731,0.00297505754865487,0.00408698309683305,1.72977089528521e-08,4.0370890610281e-08
0.000283283694852396,0.012309553182725,16.7153952745041,25.5490372336971,0.00450469322719603,0.00313753549103034,-1.37566581030027e-09,1.13187479095831e-07
0.00352455289593434,0.0485465820187973,23.8023553861179,93.2604005336422,0.000414610366099872,0.0017889588838551,-4.10553349491409e-09,6.67196834790053e-08
0.00131472993371539,0.0849111653431956,71.5291893674436,80.958024357836,0.000812678325912066,0.00217353175101242,-3.9260064857078e-09,3.22261217708621e-07
0.000567477341534392,0.013861696026202,40.0402803049722,80.0943615605005,0.000722271051067799,0.00300794446566154,-5.31746092848721e-09,5.48515069170307e-08
0.0155401743875422,0.0766329693456667,85.7786368061681,88.9575631095491,0.0024800708755028,0.00189712496705945,-4.86086510403255e-09,1.52410245387334e-08
0.00284945811668132,0.010465547695619,95.3192986653013,91.8748841970831,0.00426310495878547,0.00211195917962052,-4.57779239538812e-09,1.27267148471041e-14
0.00222915788387034,0.0220133377307671,77.6515497786262,93.7347402770842,0.0037073966943015,0.000211782761025616,6.89699355835451e-10,3.70652027797157e-07
0.0282196092457463,0.017310359507685,12.4470741951467,46.3605147563595,0.00319437191988089,0.00344142343163801,-9.33946926921738e-09,2.78473648912447e-14
