gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.0139040417609664,0.014249975925753,49.2601992012192,84.2681430911326,2.0324538687675e-05,0.000363102691785454,-6.24109617235144e-10,5.27340954600327e-07
0.0260822957769003,0.0915787939354989,10.1343590359557,18.171120885715,0.00434040548561629,5.56216368097131e-06,5.6703094908271e-10,7.78914687388445e-10
0.000120207192254713,0.0752063785327172,29.753005768703,28.5740565682097,0.000767365423317042,0.000126735771878517,1.89007123349073e-09,6.28789970808903e-06
0.0274851159064827,0.0308055720202383,44.9280837003957,81.3916017688639,0.000123901943610952,0.000146145885202564,-1.51384145460211e-10,8.75514053067458e-07
0.00394500668076417,0.0255315118973014,75.1918587307886,71.3558397419607,0.000441125110062486,4.48160891559601e-05,6.35429968085696e-10,1.61569275082389e-06
9.80824305298974e-05,0.0133837037142688,79.0391645295734,52.2991526427095,2.17751552119034e-05,8.47403691368569e-05,-8.37279715674471e-11,1.76758572453979e-06
0.00034234552942674,0.0842219477733794,31.6619703959298,90.7991766367097,0.00375686509855583,1.41588063648522e-05,3.21376318767255e-09,1.23292885862224e-07
0.00218582083831777,0.0101293393801612,13.1930876373562,46.7676889632923,2.75275382550254e-05,5.44114281170552e-06,2.83532758591053e-11,1.30695125667739e-06
0.0372812538877102,0.0153599006359745,95.7069417325502,69.2693568299022,0.00480195581684946,0.000685567188325814,-1.58222113627685e-09,6.86267517759304e-13
0.0392315629102647,0.0210892449488025,57.743578898665,96.2577491235764,0.00166906382318031,0.000172685021652426,-2.44908015462726e-10,9.67326179893625e-11
0.00014852831335955,0.0112250066402395,24.4377773585272,37.1638330706797,0.000273101779663308,2.94921000056478e-05,3.46874321403214e-10,1.53321780580719e-06
0.0408082855661701,0.0139488003200363,42.6477799185933,75.2370211332432,0.00104300751429212,8.26224913844956e-05,1.52325964185272e-11,8.37297054367777e-10
0.0371938254895312,0.0536252630409924,34.9852312187986,77.6712043262638,3.22661630573177e-05,1.47609894863512e-05,3.17977335816099e-11,3.61793742118232e-06
0.00142921297581355,0.0303584506945754,62.2633339108053,26.7067701440364,2.58316502915005e-05,2.53011056672295e-05,2.38801502964873e-12,2.9469442442288e-06
0.0125837885191369,0.0217803446969433,67.6779328877575,61.1541897406609,7.76326961846505e-06,0.000920665002133738,-1.96826115656538e-09,1.63184094908409e-07
0.000133238280784761,0.0172491240847066,20.6998271649363,15.500131175759,0.000381030639610042,0.00160634156219642,-1.38070832044032e-09,2.64214976819519e-06
0.000920987746825601,0.0282399033940995,12.8163085868232,71.4953429257053,0.000448674698344016,0.00012902648690793,5.13187541535597e-10,2.27391161820905e-06
0.0279367949320078,0.0153267823300854,53.275079622147,70.1853311988678,3.28560047623123e-05,3.42449530521915e-05,-2.16981698170691e-12,1.73605841352702e-06
0.0119012339647616,0.0210986569674091,23.8692971628437,22.0779773856567,7.27671756704627e-05,0.000918109472337288,-1.70914047451452e-09,6.30562713149377e-07
0.0377961255995136,0.0183641775341644,93.3940400964542,90.3787042371543,0.000318357622559586,0.000775305377273144,-1.88149501127593e-09,5.0102905256301e-10
0.0046365196190677,0.0676203125350713,47.1006003086108,25.269792371068,8.46661412505413e-06,7.21028742944853e-06,2.2622935771333e-12,4.26170960416334e-06
6.39889582812873e-05,0.0497004186082338,46.3459582039273,58.9698962066934,6.16832388675853e-05,0.00465627447102591,-5.40275472900083e-09,6.84879757373638e-06
0.0176342876999046,0.0215544722551013,23.7855508430884,13.1152564385321,5.51368565371354e-05,6.01919724652817e-06,8.19802890313829e-11,2.31021652380369e-06
0.031692007323195,0.0380392978419879,88.7559737612226,83.310770198908,7.59775599397119e-05,0.0010563558936149,-2.62972990411175e-09,7.9229157200038e-09
0.00543469866408526,0.0194016293603309,88.9602010072918,63.5592219271121,0.000120940900084622,0.00414625913389974,-1.05939987471633e-08,9.56072869941545e-09
0.00937973127179248,0.0183641427852998,18.3560225474991,46.522033553634,1.21877792466254e-05,8.33531684948071e-05,-1.12143400144614e-10,2.03582807710061e-06
0.0084794446317389,0.0181928720643959,39.933317993278,67.9631688784651,5.70093832321315e-05,4.01503478415508e-05,2.7507363424869e-11,2.0266063446469e-06
0.000751019239672798,0.047542283293615,72.4142679732051,42.9708790555933,1.06434921960838e-05,0.000312694911392564,-5.47365928619248e-10,4.11415429684479e-06
0.00462811002388413,0.0330998899023107,25.3806190824053,99.9973297186804,9.02640189902844e-05,1.17101660445628e-05,1.40489367260481e-10,2.89100781311437e-06
0.000163128584511098,0.011933112489299,41.1330246237385,73.544070523535,1.46481859799312e-05,1.63284274985853e-05,-2.22519730391144e-12,1.50584170940598e-06
0.00656308861866457,0.0113722200612722,42.8563870347719,27.71214595201,4.31254144100492e-05,0.000109985267305213,-8.49531809089906e-11,1.48360722693465e-06
6.22972023095828e-05,0.0181438029016027,40.7494295480398,84.6615826616344,2.72225008514835e-05,4.43599724833423e-05,-2.52869496406667e-11,2.09629490945906e-06
0.000338640548749821,0.0275376844318823,92.3848940992531,37.22396777806,2.78342772518295e-05,0.000128367477743258,-1.6093499254593e-10,3.02093192324263e-06
6.87834850191821e-05,0.0192437238636705,25.4092369495989,57.0715901482774,0.000180488623511149,6.27716816395532e-06,2.91170200143431e-10,2.25939932209747e-06
9.78059662730545e-05,0.0477274080840624,27.4036069956463,66.2378149650813,0.000781663312562353,5.44107447555046e-06,1.87683699617561e-09,4.75966657945485e-06
0.0147687415100381,0.0890388511340152,96.9590466138842,10.4276060895877,9.4176283284633e-06,8.46807147166501e-06,1.94104188424339e-12,4.76470391261355e-06
0.00607373547195432,0.0594230705640257,51.4935508901367,79.7833450281601,0.000842263614960859,0.000787389843981239,-1.45196676448502e-09,7.16635385262315e-08
0.000446959779930427,0.0432652291889473,76.1390453898218,29.1156123610889,0.000288750509821158,0.00125883016597062,-7.1530873103201e-10,6.0686959081534e-06
0.0354516253324182,0.0566997925857568,17.8115812927106,28.3580697296481,2.73855057170557e-05,1.83733779386959e-05,1.72889514976485e-11,3.87948060833255e-06
6.34319767770581e-05,0.055823441148538,29.3801915094708,81.5321929881805,7.51252303975191e-06,0.00280968600423978,-4.77142509638649e-09,5.31360956072565e-06
0.00103562632952322,0.0385506010542805,61.3512921014985,34.2910392797732,0.000344366336514759,0.00244166271104159,-3.01246477715761e-09,3.26355064084141e-06
0.000697662493149777,0.0593002242514088,39.1209473515597,84.7712094773524,7.59575796841713e-06,0.000271214451022512,-5.05469619705299e-10,4.20864046212093e-06
0.00989738282353375,0.0246881335634671,96.1532057284013,99.7535261060696,1.12569604463828e-05,0.00053573277119573,-1.0100010963801e-09,9.37416676073045e-07
0.012149816191149,0.0402986148787674,63.1354148487131,45.5838542300378,0.00124275590063949,0.0015731077085625,-3.64102813803709e-09,1.75476014034995e-09
0.000181797462870065,0.0176779895894521,20.8127630843646,90.9678391382935,0.000134908050584177,0.00089881162864586,-1.10287642899449e-09,2.19033827548183e-06
0.0014732050255665,0.0195075260968746,34.9046556910566,57.7759052946143,6.70195669188327e-06,0.000260989948960743,-3.98930378647656e-10,2.24616497088331e-06
0.00108574692105137,0.0104552060610592,23.109858510586,17.4025566020486,0.000485255793341459,7.49546895158363e-05,5.81560593450741e-10,1.4667837838305e-06
0.00434419223183655,0.0222489577117937,74.7225776249153,47.669446042986,6.64749020521379e-06,6.14444610273104e-06,5.22890805228703e-13,2.36390815515616e-06
0.00671528573977065,0.0138610379233424,77.9630983349726,11.7013818425602,0.00121675203169506,6.44870302901168e-06,2.08381407722335e-09,1.37464287046616e-06
0.00918396141175979,0.0257949510859119,86.3133534431784,91.1369164860813,0.000353488856948444,3.81038915118929e-05,3.5572981953515e-10,7.10199287530975e-07
0.000336546621640488,0.0142255265429175,24.4788912103491,43.7463037118827,8.71493211979127e-05,0.00078454405437734,-9.26170224290228e-10,1.93699530368925e-06
0.00547114260642013,0.06745418719355,48.4237256795335,11.0659173377969,1.24200002629755e-05,3.86078867568162e-05,-5.10205095316289e-11,4.3036833027735e-06
0.00461598103954738,0.0548528918392906,82.1491517967262,55.1034982006988,0.000348411194705494,5.43059902837408e-05,6.01050253136532e-10,3.17723446736085e-06
0.000153746490074653,0.012556549304469,28.5746078291329,49.9045355398966,0.00154149414672625,0.000226520752454789,2.4659302569618e-09,2.11517617477102e-06
0.00011375304974306,0.0661657269620751,69.1243694783593,86.7199428605495,9.8304400365662e-06,1.7449177599733e-05,-1.47866225844189e-11,4.26562756994823e-06
0.00156337139094305,0.0168698650777269,36.1143007100976,55.0776545558874,0.000872707142220127,0.000280229912944492,6.87021364548518e-10,8.81709320765764e-07
0.0378618542985568,0.0127920853339929,71.7221964547333,20.097594187805,2.04659800617713e-05,6.15183851382075e-06,2.04006708965137e-11,1.59546716073868e-06
0.000524961174065695,0.0460019201940138,37.7912937239083,81.2261187249546,0.000575066827829746,0.00123954090765577,-1.16200908843303e-09,2.78531715708497e-06
0.00284953015528297,0.0900691590277501,94.8430184734993,94.1344191972365,0.000420752203017822,5.89083398217343e-05,7.32888014521632e-10,3.00165691610855e-06
0.000234642038391783,0.0652475876140594,31.5019292475845,87.0298917984229,1.84909268517683e-05,2.53721557845854e-05,-1.30358127289547e-11,4.22464135825103e-06
0.00896956088636569,0.042000337804844,72.8901856554642,23.9505947407094,0.000199980954246844,0.000230531459809988,-5.57599320757023e-12,3.4505290105823e-06
0.000291242902616556,0.0212945638995042,22.5927852555547,17.3170522509574,0.000116803402193265,0.000360297375945387,-3.65151471136251e-10,2.49592708022133e-06
0.00164755969598627,0.0189394778554756,50.0663702163024,66.5435994559637,0.000333896680349317,3.78573334019728e-05,5.1886511263863e-10,2.22885417250852e-06
0.00625460909893682,0.0271879748105544,68.144127258017,18.7261068845607,1.71804658808326e-05,0.000124607338173271,-1.79717118980804e-10,2.84633515426791e-06
0.0235331336863568,0.0224024514305828,17.6605807063779,13.0089451591967,0.00106170021830324,0.00027934547889882,-4.92228562068887e-12,5.32265247273494e-08
0.0377436833414689,0.0754673655677701,56.0812474961168,39.1249042776888,4.07128393988163e-05,0.00202520242462057,-5.26620248129546e-09,8.07112630183067e-09
0.00219086992787451,0.0101427213264603,32.4259639561087,68.054596581304,7.75941587862352e-06,1.49907866220507e-05,-8.55146643973086e-12,1.31295536084103e-06
0.000130269675949146,0.0497106261122356,43.7756155248587,62.5848484468659,0.000328390856402061,0.00013505751850111,5.30042536145182e-10,4.72838906363063e-06
0.000140233579936776,0.0217802623877741,63.0721531327672,70.4959287197603,2.7838441576509e-05,0.000187201350718218,-2.4573756862548e-10,2.58210530045082e-06
0.000296138428019695,0.0201829047249644,99.5664260623732,81.341993829871,0.000665450672868572,0.00157933832496551,1.01177189554626e-09,4.23205859167521e-06
0.016638791217886,0.0444734375842701,13.4516391354654,44.2174861963042,0.00325352149634341,0.0026548524264795,-6.8797844704534e-09,1.08741851460531e-11
0.000289611992311565,0.0833962028723462,33.9116593990661,17.1363984010668,0.000727818252872175,4.60666113784519e-06,2.04476071092933e-09,6.59203469166731e-06
0.0138619549322457,0.0781760604467535,37.1972034075269,49.0772665314507,0.000202747232801217,2.04372957247571e-05,2.94778782212401e-10,2.74579103481179e-06
0.000268871586953133,0.0993526208009445,28.5528887753707,80.6926460317707,0.00246485842333905,2.81390519285648e-05,3.7148703372451e-09,1.06339854220314e-06
0.0306733262485437,0.0118272531151553,67.0329819553909,37.439355670793,0.000817694175243805,0.000417966289048223,-6.98373808734718e-10,3.08975844757878e-09
0.000560946318764681,0.0134777880930658,74.402415806307,76.0628676279171,0.000137556498278656,0.00368573093301379,-5.85084033788001e-09,5.42730168885325e-08
0.000194426633144999,0.0958447282306352,58.1952601325144,19.0177459743731,0.000260903893803773,0.00132042668245339,-1.32943369752823e-09,7.78184816420902e-06
0.000283283694852396,0.012309553182725,16.7153952745041,25.5490372336971,0.00242811572665488,0.000330662796969632,3.32905710127727e-09,1.52642996895308e-06
0.00352455289593434,0.0485465820187973,23.8023553861179,93.2604005336422,6.23492557229247e-06,4.62668118347453e-05,-7.59065251308417e-11,3.67780592724364e-06
0.00131472993371539,0.0849111653431956,71.5291893674436,80.958024357836,1.11415617392311e-05,8.10657317209051e-05,-1.38270620169737e-10,4.77629376857433e-06
0.000567477341534392,0.013861696026202,40.0402803049722,80.0943615605005,9.76533113573709e-06,0.000273721784045719,-3.65941062903252e-10,1.81601268423116e-06
0.0155401743875422,0.0766329693456667,85.7786368061681,88.9575631095491,0.000126760128877182,5.41721588281022e-05,1.13815536766377e-10,3.03524330256032e-06
0.00284945811668132,0.010465547695619,95.3192986653013,91.8748841970831,0.00170710560998084,7.410381348623e-05,9.51078263380522e-10,2.44983173231043e-08
0.00222915788387034,0.0220133377307671,77.6515497786262,93.7347402770842,0.000759110007217908,4.63843203008706e-06,1.07207746680275e-09,8.57342433694616e-07
0.0282196092457463,0.017310359507685,12.4470741951467,46.3605147563595,0.000359238162769831,0.000515052598893214,-1.03366044260818e-09,2.88306705155494e-08
0.000360153019974237,0.0965081523135717,76.9689773396821,36.02344887849,0.00498879874179431,0.00295125774206281,4.27325424852164e-09,9.55757938494352e-10
0.00934481464773063,0.0702421671370941,40.3080241243808,79.1838390209314,0.00195930438817775,0.00475283866842292,-1.2895563458104e-08,2.97956071407307e-12
0.00912341199492684,0.0623033783259491,82.1217017398664,94.9492359747576,7.02867270094053e-06,2.34560392425674e-05,-3.19204730665499e-11,4.15592790144539e-06
0.000692321063932178,0.0794836983861522,25.0212818759538,35.1456997986137,1.57523276094834e-05,0.00206886832192287,-3.97928495776068e-09,4.81252924765151e-06
0.00252600919151856,0.0602704895030763,67.30193307165,43.4017396183818,0.000887283954323019,0.000618471980898564,9.79586715467815e-11,9.72443299496254e-07
8.44370152347626e-05,0.0686294900121076,22.8917550899256,34.5893118093858,4.75540538647065e-06,8.57343559422738e-06,-7.57588419860909e-12,4.26227661578065e-06
7.25805676260264e-05,0.0209456221336779,83.8100823691774,52.6185296173737,0.000859552028853255,6.31288874061678e-06,2.43356617599077e-09,4.20524935182183e-06
0.00195597213443944,0.0553026033322353,26.0632990741377,96.4489782854515,0.000654370281239789,0.00203940336275119,-4.49076724431416e-09,9.38241272271939e-08
0.0108760625004496,0.0461842914334228,26.1438692815254,19.1581094054446,4.00620317269298e-05,0.00361907167595951,-8.95916426935429e-09,3.34278180353477e-08
0.0316958247564596,0.0194618307146453,23.6508308635024,58.6580208086561,0.00412191001719669,0.00383765887846059,-1.05954887274681e-08,1.02579419821942e-16
0.000122655952604132,0.0217456419520848,49.1159730500561,37.677786961548,0.000296879489735182,1.10409996352648e-05,5.46709487036201e-10,2.81633397016166e-06
0.00254355414498959,0.0810283619076546,89.2000232215957,23.6485716103969,0.000105377739030226,0.00079374057871752,-1.11456992823653e-09,6.2605804656514e-06
0.00127979947451092,0.0107708748678156,54.9567932406197,48.0360255736593,0.00128460197082895,0.00421437151753962,-8.86411350654006e-09,1.06656210076027e-09
5.42845463515061e-05,0.0497001532588034,61.1211950617005,39.179032442006,9.2238430621082e-05,5.94195688565331e-05,8.26042967479278e-11,4.14955311684967e-06
0.000513260612087183,0.0161722265251902,17.8802813355713,60.0766170063285,2.10535134637149e-05,0.000160776736457489,-2.09585082896721e-10,1.91788406738252e-06
0.000153291095847993,0.0667036127268352,49.9559899272684,26.5996118459341,5.47876966153199e-05,4.14835129614184e-05,3.24588483608624e-11,4.45657706588544e-06
0.0120732342307736,0.016528455152694,73.4114077590147,29.3412745655643,0.000294874857101733,1.11255546036769e-05,4.44838283613577e-10,1.70211354190936e-06
0.000429155942415775,0.012578889526277,98.3625133124982,60.873544752078,0.000378321600258393,0.00139585524555286,-5.75863271945629e-11,2.8313247072401e-06
0.00192561478071066,0.0416395297712349,42.2297559512413,91.7782241424905,2.25284128399834e-05,0.000842112055851808,-1.54538087227314e-09,2.92497174800927e-06
0.000157005979574833,0.0127003234793979,20.3786567498594,72.9909731337328,5.18656150446827e-06,0.000296577616950463,-3.99679991191686e-10,1.64603791166816e-06
0.0031982751856785,0.0629595773012844,33.411244885061,89.6915983751855,0.000499884457524232,0.000256244473315731,5.62223073533248e-11,1.01485333317549e-06
0.000307527429357517,0.0799696360094574,99.5751850176831,76.8875137977071,0.000244274986983827,2.83089236638163e-05,6.49765924802777e-10,6.65995192499806e-06
0.00458360621651503,0.0205358576852584,85.37493895527,50.0213369239996,8.09175292398136e-06,7.15653912867273e-06,9.55346100244749e-13,2.24866229905047e-06
0.00584269900730318,0.0191244593367836,77.5060954515679,20.6742877199733,0.0036708854914591,9.70357923540445e-05,1.60604565629916e-09,5.14079785195143e-07
0.00877859034023445,0.0101573856371451,78.8096111708551,94.5342651345441,0.00143112692035854,0.000218053381739913,-6.13670073090749e-11,1.82546377043849e-09
0.00112355619804346,0.0313235997290685,97.8132924938124,63.6806752211191,6.78052104421231e-06,0.000428034797309532,-6.78904993875583e-10,3.63088880290572e-06
8.92142314066844e-05,0.097382796763466,89.5220969631315,39.7911393939067,0.00375069870334992,9.40469484314707e-05,3.56943148022374e-08,3.69281907093636e-14
0.000243164913575632,0.0546941341482866,67.6822280281783,36.370121997626,0.000573169803315874,8.43263327277774e-05,1.72816216104392e-09,6.58762423398573e-06
0.0274778082687755,0.0204512481042215,91.4128605555096,55.3673459354016,2.3665770146194e-05,6.54924027690635e-06,2.80528048561239e-11,2.25475871252688e-06
0.000143253110674402,0.0398480891501748,82.9648589001304,86.030299226146,0.000164294442210115,1.39555255465579e-05,3.37220334119709e-10,4.12082155155199e-06
